,remaining_min,power_of_shot,knockout_match,game_season,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,team_name,date_of_game,home/away,shot_id_number,type_of_combined_shot
227,0,3,0,0.465333333,4,20,,0.519510829,0.608734245,0.567672703,Manchester United,19-11-2000,0,228,0.814352574
228,11,4,0,0.465333333,13,47,0,0.384269068,0.338028169,0.338690237,Manchester United,19-11-2000,0,229,0.392125818
229,10,4,0,0.465333333,52,48.728,0,0.3740625,0.405921777,0.401068702,Manchester United,19-11-2000,0,230,0.297297297
230,10,4,0,0.465333333,12,20,0,0.519510829,0.608734245,0.567672703,Manchester United,19-11-2000,0,231,0.60252996
231,10,4,0,0.465333333,8,20,0,0.519510829,0.608734245,0.567672703,Manchester United,19-11-2000,0,232,0.60252996
232,2,4,0,0.465333333,8,28,1,0.519510829,0.453272287,0.433519553,Manchester United,19-11-2000,0,233,0.392125818
233,1,4,0,0.465333333,37,38,0,0.3740625,0.405921777,0.401068702,Manchester United,19-11-2000,0,234,0.387387387
234,0,4,0,0.465333333,31,41,0,0.396062729,0.405921777,0.401068702,Manchester United,19-11-2000,0,235,0.31147541
235,10,1,0,0.465333333,5,38,1,0.3740625,0.405921777,0.401068702,Manchester United,22-11-2000,0,236,0.427536232
236,8,1,0,0.465333333,0,38,0,0.519510829,0.405921777,0.401068702,Manchester United,22-11-2000,0,237,0.392125818
237,4,1,0,0.465333333,58,45,0,0.519510829,0.338028169,0.338690237,Manchester United,22-11-2000,0,238,0.392125818
238,2,1,0,0.465333333,36,20,1,0.519510829,0.608734245,0.567672703,Manchester United,22-11-2000,0,239,0.60252996
239,2,1,0,0.465333333,20,20,0,0.519510829,0.608734245,0.567672703,Manchester United,22-11-2000,0,240,0.60252996
240,2,1,0,0.465333333,8,20,1,0.519510829,0.608734245,0.567672703,Manchester United,22-11-2000,0,241,0.667808219
241,1,1,0,0.465333333,43,46,1,0.384269068,0.338028169,0.338690237,Manchester United,22-11-2000,0,242,0.348039216
242,10,2,0,0.465333333,17,20,1,0.519510829,0.608734245,0.567672703,Manchester United,22-11-2000,0,243,0.814352574
243,9,2,0,0.465333333,16,38,1,0.3740625,0.405921777,0.401068702,Manchester United,22-11-2000,0,244,0.392125818
244,3,2,0,0.465333333,34,20,1,0.519510829,0.608734245,0.567672703,Manchester United,22-11-2000,0,245,0.814352574
245,2,2,0,0.465333333,30,38,1,0.384269068,0.405921777,0.401068702,Manchester United,22-11-2000,0,246,0.316666667
246,9,3,0,0.465333333,52,20,1,0.519510829,0.608734245,0.567672703,Manchester United,22-11-2000,0,247,0.814352574
247,9,3,0,0.465333333,12,88.4,1,0.519510829,0.608734245,0.567672703,Manchester United,22-11-2000,0,248,0.60252996
248,6,3,0,0.465333333,31,46,1,0.384269068,0.338028169,0.338690237,Manchester United,22-11-2000,0,249,0.577617329
249,6,3,0,0.465333333,9,20,,0.519510829,0.608734245,0.567672703,Manchester United,22-11-2000,0,250,0.576419214
250,5,3,0,0.465333333,20,36,0,0.401907357,0.608734245,0.401068702,Manchester United,22-11-2000,0,251,0.392125818
251,2,3,0,0.465333333,6,20,0,0.519510829,0.608734245,0.567672703,Manchester United,22-11-2000,0,252,0.377292576
252,2,3,0,0.465333333,0,20,1,0.519510829,0.608734245,0.567672703,Manchester United,22-11-2000,0,253,0.60252996
253,1,3,0,0.465333333,26,20,1,0.519510829,0.608734245,0.567672703,Manchester United,22-11-2000,0,254,0.377292576
254,10,1,0,0.465333333,33,27,0,0.519510829,0.608734245,0.567672703,Manchester United,24-11-2000,0,255,0.433566434
255,7,1,0,0.465333333,33,30,1,0.519510829,0.405921777,0.433519553,Manchester United,24-11-2000,0,256,0.67761807
256,6,1,0,0.465333333,33,38,,0.384269068,0.405921777,0.401068702,Manchester United,24-11-2000,0,257,0.312859885
257,5,1,0,0.465333333,52,20,1,0.519510829,0.608734245,0.567672703,Manchester United,24-11-2000,0,258,0.60252996
258,3,1,0,0.465333333,56,31,1,0.401907357,0.453272287,0.433519553,Manchester United,24-11-2000,0,259,0.275
259,3,1,0,0.465333333,25,38,,0.401907357,0.405921777,0.401068702,Manchester United,24-11-2000,0,260,0.392125818
260,1,1,0,0.465333333,4,33,1,0.396062729,0.405921777,0.433519553,Manchester United,24-11-2000,0,261,0.281553398
261,10,3,0,0.465333333,53,27,,0.519510829,0.453272287,0.567672703,Manchester United,24-11-2000,0,262,0.411392405
262,9,3,0,0.465333333,45,20,1,0.519510829,0.608734245,0.567672703,Manchester United,24-11-2000,0,263,0.576419214
263,9,3,0,0.465333333,18,37,,0.384269068,0.405921777,0.401068702,Manchester United,24-11-2000,0,264,0.300813008
264,6,3,0,0.465333333,24,40,0,0.3740625,0.405921777,0.401068702,Manchester United,24-11-2000,0,265,0.392125818
265,5,3,0,0.465333333,58,20,1,0.519510829,0.608734245,0.567672703,Manchester United,24-11-2000,0,266,0.377292576
266,3,3,0,0.465333333,12,34,,0.396062729,0.405921777,0.433519553,Manchester United,24-11-2000,0,267,0.392125818
267,2,3,0,0.465333333,42,43,0,0.401907357,0.332307692,0.338690237,Manchester United,24-11-2000,0,268,0.427536232
268,0,3,0,0.465333333,21,37,1,0.519510829,0.405921777,0.401068702,Manchester United,24-11-2000,0,269,0.392125818
269,11,4,0,0.465333333,38,45,1,0.384269068,0.338028169,0.338690237,Manchester United,24-11-2000,0,270,0.67761807
270,9,4,0,0.465333333,50,34,0,0.401907357,0.405921777,0.433519553,Manchester United,24-11-2000,0,271,0.392125818
271,9,4,0,0.465333333,36,29,1,0.519510829,0.453272287,0.433519553,Manchester United,24-11-2000,0,272,0.527075812
272,7,4,0,0.465333333,30,42,1,0.3740625,0.405921777,0.401068702,Manchester United,24-11-2000,0,273,0.392125818
273,5,4,0,0.465333333,24,38,1,0.3740625,0.405921777,0.401068702,Manchester United,24-11-2000,0,274,0.67761807
274,10,1,0,0.465333333,25,31,0,0.519510829,0.453272287,0.433519553,Manchester United,27-11-2000,1,275,0.392125818
275,7,1,0,0.465333333,14,20,1,0.519510829,0.608734245,0.567672703,Manchester United,27-11-2000,1,276,0.60252996
276,6,1,0,0.465333333,17,35,0,0.401907357,0.405921777,0.433519553,Manchester United,27-11-2000,1,277,0.392125818
277,5,1,0,0.465333333,44,46,1,0.3740625,0.338028169,0.338690237,Manchester United,27-11-2000,1,278,0.392125818
278,5,1,0,0.465333333,17,20,,0.519510829,0.608734245,0.567672703,Manchester United,27-11-2000,1,279,0.814352574
279,7,2,0,0.465333333,18,36,1,0.384269068,0.405921777,0.401068702,Manchester United,27-11-2000,1,280,0.392125818
280,6,2,0,0.465333333,35,27,1,0.519510829,0.453272287,0.567672703,Manchester United,27-11-2000,1,281,0.67761807
281,2,2,0,0.465333333,38,37,,0.384269068,0.405921777,0.401068702,Manchester United,27-11-2000,1,282,0.25
282,2,2,0,0.465333333,8,20,1,0.519510829,0.405921777,0.567672703,Manchester United,27-11-2000,1,283,0.60252996
283,1,2,0,0.465333333,39,20,1,0.519510829,0.608734245,0.567672703,Manchester United,27-11-2000,1,284,0.377292576
284,1,2,0,0.465333333,36,45,1,0.384269068,0.338028169,0.338690237,Manchester United,27-11-2000,1,285,0.392125818
285,11,3,0,0.465333333,24,38,0,0.3740625,0.405921777,0.401068702,Manchester United,27-11-2000,1,286,0.31147541
286,7,3,0,0.465333333,20,47,0,0.384269068,0.338028169,0.338690237,Manchester United,27-11-2000,1,287,0.392125818
287,4,3,0,0.465333333,53,29,1,0.396062729,0.453272287,0.433519553,Manchester United,27-11-2000,1,288,0.527075812
288,3,3,0,0.465333333,42,45,0,0.384269068,0.338028169,0.338690237,Manchester United,27-11-2000,1,289,0.392125818
289,2,3,0,0.465333333,15,25,1,0.519510829,0.453272287,0.567672703,Manchester United,27-11-2000,1,290,0.411392405
290,0,3,0,0.465333333,54,20,0,0.519510829,0.608734245,0.567672703,Manchester United,27-11-2000,1,291,0.60252996
291,11,4,0,0.465333333,7,40,1,0.401907357,0.405921777,0.401068702,Manchester United,27-11-2000,1,292,0.390625
292,10,4,0,0.465333333,39,32,,0.519510829,0.453272287,0.433519553,Manchester United,27-11-2000,1,293,0.297297297
293,9,1,0,0.465333333,42,44,1,0.401907357,0.332307692,0.338690237,Manchester United,28-11-2000,0,294,0.392125818
294,5,1,0,0.465333333,0,46,1,0.384269068,0.338028169,0.338690237,Manchester United,28-11-2000,0,295,0.392125818
295,3,1,0,0.465333333,30,40,1,0.3740625,0.405921777,0.401068702,Manchester United,28-11-2000,0,296,0.392125818
296,11,2,0,0.465333333,8,37,0,0.384269068,0.405921777,0.401068702,Manchester United,28-11-2000,0,297,0.392125818
297,8,2,0,0.465333333,40,37,0,0.384269068,0.405921777,0.401068702,Manchester United,28-11-2000,0,298,0.392125818
298,8,2,0,0.465333333,11,32,,0.396062729,0.453272287,0.433519553,Manchester United,28-11-2000,0,299,0.67761807
299,6,2,0,0.465333333,11,35,,0.396062729,0.405921777,0.433519553,Manchester United,28-11-2000,0,300,0.527075812
300,5,2,0,0.465333333,47,30,,0.396062729,0.405921777,0.433519553,Manchester United,28-11-2000,0,301,0.392125818
301,3,2,0,0.465333333,47,38,0,0.401907357,0.405921777,0.401068702,Manchester United,28-11-2000,0,302,0.392125818
302,2,2,0,0.465333333,54,20,1,0.519510829,0.405921777,0.567672703,Manchester United,28-11-2000,0,303,0.60252996
303,8,3,0,0.465333333,22,20,1,0.519510829,0.405921777,0.567672703,Manchester United,28-11-2000,0,304,0.814352574
304,7,3,0,0.465333333,22,48,0,0.384269068,0.338028169,0.338690237,Manchester United,28-11-2000,0,305,0.435483871
305,6,3,0,0.465333333,52,27,0,0.519510829,0.338028169,0.567672703,Manchester United,28-11-2000,0,306,0.490566038
306,6,3,0,0.465333333,48,24,0,0.519510829,0.453272287,0.567672703,Manchester United,28-11-2000,0,307,0.392125818
307,4,23.36,0,0.465333333,58,24,0,0.401907357,0.405921777,0.433519553,Manchester United,28-11-2000,0,308,0.408163265
308,4,3,0,0.465333333,3,20,1,0.519510829,0.608734245,0.567672703,Manchester United,28-11-2000,0,309,0.60252996
309,3,3,0,0.465333333,18,38,0,0.384269068,0.405921777,0.401068702,Manchester United,28-11-2000,0,310,0.392125818
310,3,3,0,0.465333333,57,29,0,0.396062729,0.405921777,0.433519553,Manchester United,28-11-2000,0,311,0.35915493
311,2,3,0,0.465333333,57,38,1,0.3740625,0.405921777,0.401068702,Manchester United,28-11-2000,0,312,0.392125818
312,1,3,0,0.465333333,15,20,0,0.519510829,0.608734245,0.401068702,Manchester United,28-11-2000,0,313,0.814352574
313,1,3,0,0.465333333,0,62,0,0.054054054,0.338028169,0.078947368,Manchester United,28-11-2000,0,314,0.392125818
314,10,4,0,0.465333333,32,35,0,0.519510829,0.453272287,0.433519553,Manchester United,28-11-2000,0,315,0.392125818
315,10,4,0,0.465333333,6,47,1,0.3740625,0.338028169,0.338690237,Manchester United,28-11-2000,0,316,0.392125818
316,9,4,0,0.465333333,23,44,,0.3740625,0.338028169,0.338690237,Manchester United,28-11-2000,0,317,0.392125818
317,9,1,0,0.465333333,59,33,1,0.396062729,0.405921777,0.433519553,Manchester United,30-11-2000,1,318,0.392125818
318,8,1,0,0.465333333,37,32,0,0.396062729,0.405921777,0.433519553,Manchester United,30-11-2000,1,319,0.392125818
319,7,1,0,0.465333333,10,35,0,0.396062729,0.405921777,0.433519553,Manchester United,30-11-2000,1,320,0.392125818
320,0,1,0,0.465333333,48,23,1,0.519510829,0.608734245,0.567672703,Manchester United,30-11-2000,1,321,0.67761807
321,0,1,0,0.465333333,24,45,0,0.519510829,0.338028169,0.338690237,Manchester United,30-11-2000,1,322,0.392125818
322,0,1,0,0.465333333,0,68,0,0.054054054,0.06557377,0.078947368,Manchester United,30-11-2000,1,323,0.312859885
323,11,2,0,0.465333333,48,52.4,0,0.519510829,0.608734245,0.567672703,Manchester United,30-11-2000,1,324,0.377292576
324,9,2,0,0.465333333,0,23,0,0.519510829,0.608734245,0.567672703,Manchester United,30-11-2000,1,325,0.392125818
325,1,2,0,0.465333333,54,23,0,0.519510829,0.608734245,0.567672703,Manchester United,30-11-2000,1,326,0.267241379
326,0,2,0,0.465333333,28,44,,0.384269068,0.338028169,0.338690237,Manchester United,30-11-2000,1,327,0.392125818
327,10,3,0,0.465333333,59,33,,0.401907357,0.405921777,0.433519553,Manchester United,30-11-2000,1,328,0.361111111
328,9,3,0,0.465333333,37,20,1,0.519510829,0.608734245,0.567672703,Manchester United,30-11-2000,1,329,0.667808219
329,9,3,0,0.465333333,6,46,0,0.384269068,0.338028169,0.338690237,Manchester United,30-11-2000,1,330,0.468926554
330,7,3,0,0.465333333,2,20,1,0.384269068,0.608734245,0.567672703,Manchester United,30-11-2000,1,331,0.667808219
331,3,3,0,0.465333333,45,38,1,0.384269068,0.405921777,0.401068702,Manchester United,30-11-2000,1,332,0.392125818
332,3,3,0,0.465333333,28,20,1,0.519510829,0.608734245,0.567672703,Manchester United,30-11-2000,1,333,0.60252996
333,9,1,0,0.465333333,34,46,0,0.3740625,0.338028169,0.338690237,Manchester United,01-12-2000,0,334,0.501858736
334,8,1,0,0.465333333,34,20,,0.519510829,0.608734245,0.567672703,Manchester United,01-12-2000,0,335,0.377292576
335,7,1,0,0.465333333,28,38,1,0.401907357,0.405921777,0.401068702,Manchester United,01-12-2000,0,336,0.490566038
336,6,1,0,0.465333333,35,25,0,0.519510829,0.453272287,0.567672703,Manchester United,01-12-2000,0,337,0.312859885
337,6,1,0,0.465333333,30,38,1,0.3740625,0.405921777,0.401068702,Manchester United,01-12-2000,0,338,0.28
338,4,1,0,0.465333333,50,28,0,0.396062729,0.453272287,0.433519553,Manchester United,01-12-2000,0,339,0.392125818
339,4,1,0,0.465333333,4,20,1,0.519510829,0.608734245,0.567672703,Manchester United,01-12-2000,0,340,0.814352574
340,2,1,0,0.465333333,33,34,0,0.519510829,0.405921777,0.433519553,Manchester United,01-12-2000,0,341,0.25
341,2,1,0,0.465333333,0,33,0,0.401907357,0.405921777,0.433519553,Manchester United,01-12-2000,0,342,0.392125818
342,0,1,0,0.465333333,7,20,0,0.519510829,0.608734245,0.567672703,Manchester United,01-12-2000,0,343,0.60252996
343,4,2,0,0.465333333,40,37,0,0.396062729,0.405921777,0.401068702,Manchester United,01-12-2000,0,344,0.392125818
344,4,2,0,0.465333333,14,39,1,0.384269068,0.405921777,0.401068702,Manchester United,01-12-2000,0,345,0.67761807
345,3,2,0,0.465333333,14,25,,0.519510829,0.453272287,0.567672703,Manchester United,01-12-2000,0,346,0.67761807
346,11,3,0,0.465333333,14,35,1,0.519510829,0.405921777,0.433519553,Manchester United,01-12-2000,0,347,0.392125818
347,10,3,0,0.465333333,15,35,,0.519510829,0.453272287,0.567672703,Manchester United,01-12-2000,0,348,0.514395393
348,9,3,0,0.465333333,10,39,0,0.519510829,0.405921777,0.567672703,Manchester United,01-12-2000,0,349,0.392125818
349,6,3,0,0.465333333,27,48,0,0.3740625,0.338028169,0.338690237,Manchester United,01-12-2000,0,350,0.60252996
350,5,3,0,0.465333333,59,20,1,0.519510829,0.608734245,0.567672703,Manchester United,01-12-2000,0,351,0.60252996
351,4,3,0,0.465333333,41,35,1,0.396062729,0.453272287,0.433519553,Manchester United,01-12-2000,0,352,0.392125818
352,3,3,0,0.465333333,8,24,0,0.519510829,0.453272287,0.567672703,Manchester United,01-12-2000,0,353,0.392125818
353,0,3,0,0.465333333,37,36,1,0.384269068,0.405921777,0.401068702,Manchester United,01-12-2000,0,354,0.392125818
354,0,3,0,0.465333333,0,47,1,0.3740625,0.338028169,0.338690237,Manchester United,01-12-2000,0,355,0.392125818
355,11,4,0,0.465333333,42,41,0,0.384269068,0.405921777,0.401068702,Manchester United,01-12-2000,0,356,0.392125818
356,11,4,0,0.465333333,0,20,1,0.519510829,0.608734245,0.567672703,Manchester United,01-12-2000,0,357,0.667808219
357,9,4,0,0.465333333,42,28,1,0.396062729,0.453272287,0.567672703,Manchester United,01-12-2000,0,358,0.814352574
358,9,4,0,0.465333333,7,28,1,0.401907357,0.453272287,0.433519553,Manchester United,01-12-2000,0,359,0.392125818
359,7,4,0,0.465333333,34,47,,0.384269068,0.338028169,0.338690237,Manchester United,01-12-2000,0,360,0.392125818
360,6,4,0,0.465333333,49,25,0,0.519510829,0.453272287,0.567672703,Manchester United,01-12-2000,0,361,0.392125818
361,6,4,0,0.465333333,38,20,1,0.519510829,0.608734245,0.567672703,Manchester United,01-12-2000,0,362,0.814352574
362,4,4,0,0.465333333,0,40,0,0.519510829,0.405921777,0.401068702,Manchester United,01-12-2000,0,363,0.392125818
363,0,4,0,0.465333333,51,40,1,0.3740625,0.405921777,0.401068702,Manchester United,01-12-2000,0,364,0.392125818
364,0,1,0,0.465333333,18,38,,0.519510829,0.405921777,0.401068702,Manchester United,03-12-2000,0,365,0.341269841
365,10,1,0,0.465333333,26,34,1,0.519510829,0.453272287,0.433519553,Manchester United,03-12-2000,0,366,0.361111111
366,9,1,0,0.465333333,11,35,0,0.401907357,0.405921777,0.433519553,Manchester United,03-12-2000,0,367,0.392125818
367,8,1,0,0.465333333,34,29,1,0.519510829,0.453272287,0.433519553,Manchester United,03-12-2000,0,368,0.392125818
368,6,1,0,0.465333333,46,34,0,0.396062729,0.405921777,0.433519553,Manchester United,03-12-2000,0,369,0.392125818
369,5,1,0,0.465333333,26,46,1,0.384269068,0.338028169,0.338690237,Manchester United,03-12-2000,0,370,0.392125818
370,5,1,0,0.465333333,29,31,1,0.401907357,0.405921777,0.433519553,Manchester United,03-12-2000,0,371,0.577617329
371,8,2,0,0.465333333,57,28,0,0.519510829,0.453272287,0.433519553,Manchester United,03-12-2000,0,372,0.392125818
372,8,2,0,0.465333333,53,25,0,0.519510829,0.453272287,0.567672703,Manchester United,03-12-2000,0,373,0.392125818
373,8,2,0,0.465333333,48,43,0,0.401907357,0.453272287,0.338690237,Manchester United,03-12-2000,0,374,0.392125818
374,5,2,0,0.465333333,18,39,0,0.401907357,0.405921777,0.401068702,Manchester United,03-12-2000,0,375,0.426751592
375,1,2,0,0.465333333,49,42,1,0.396062729,0.405921777,0.401068702,Manchester United,03-12-2000,0,376,0.814352574
376,1,2,0,0.465333333,10,20,0,0.519510829,0.608734245,0.567672703,Manchester United,03-12-2000,0,377,0.814352574
377,0,2,0,0.465333333,25,28,1,0.519510829,0.608734245,0.433519553,Manchester United,03-12-2000,0,378,0.31147541
378,0,2,0,0.465333333,0,36,,0.519510829,0.405921777,0.401068702,Manchester United,03-12-2000,0,379,0.392125818
379,10,3,0,0.465333333,32,20,1,0.519510829,0.608734245,0.567672703,Manchester United,03-12-2000,0,380,0.814352574
380,6,3,0,0.465333333,17,50,0,0.3740625,0.338028169,0.338690237,Manchester United,03-12-2000,0,381,0.303571429
381,5,3,0,0.465333333,12,36,,0.3740625,0.405921777,0.401068702,Manchester United,03-12-2000,0,382,0.490566038
382,4,3,0,0.465333333,5,40,1,0.3740625,0.405921777,0.401068702,Manchester United,03-12-2000,0,383,0.577617329
383,3,3,0,0.465333333,25,35,0,0.396062729,0.405921777,0.433519553,Manchester United,03-12-2000,0,384,0.392125818
384,3,3,0,0.465333333,3,28,1,0.401907357,0.453272287,0.433519553,Manchester United,03-12-2000,0,385,0.392125818
385,0,3,0,0.465333333,17,33,0,0.401907357,0.405921777,0.433519553,Manchester United,03-12-2000,0,386,0.392125818
386,0,3,0,0.465333333,0,20,1,0.519510829,0.608734245,0.567672703,Manchester United,03-12-2000,0,387,0.316939891
387,8,4,0,0.465333333,35,20,1,0.519510829,0.608734245,0.567672703,Manchester United,03-12-2000,0,388,0.60252996
388,7,4,0,0.465333333,31,35,1,0.396062729,0.405921777,0.433519553,Manchester United,03-12-2000,0,389,0.67761807
389,4,4,0,0.465333333,16,20,,0.519510829,0.405921777,0.567672703,Manchester United,03-12-2000,0,390,0.60252996
390,1,4,0,0.465333333,14,20,,0.519510829,0.608734245,0.567672703,Manchester United,03-12-2000,0,391,0.60252996
391,0,4,0,0.465333333,41,27,,0.519510829,0.453272287,0.567672703,Manchester United,03-12-2000,0,392,0.392125818
392,9,1,0,0.465333333,57,20,1,0.519510829,0.608734245,0.567672703,Manchester United,05-12-2000,0,393,0.814352574
393,7,1,0,0.465333333,27,37,1,0.3740625,0.608734245,0.401068702,Manchester United,05-12-2000,0,394,0.67761807
394,6,1,0,0.465333333,48,35,1,0.401907357,0.405921777,0.433519553,Manchester United,05-12-2000,0,395,0.392125818
395,3,1,0,0.465333333,33,37,0,0.384269068,0.405921777,0.401068702,Manchester United,05-12-2000,0,396,0.392125818
396,1,1,0,0.465333333,27,47,,0.384269068,0.338028169,0.338690237,Manchester United,05-12-2000,0,397,0.392125818
397,0,1,0,0.465333333,0,65,0,0.384269068,0.338028169,0.338690237,Manchester United,05-12-2000,0,398,0.392125818
